Site Key,Pre Install File,Post Install File,Software Version,Sat,Tran,Freq,Polar,SigType,CodRate,Pre Install Signal Margin,Post Install Signal Margin,Pre Install C/N,Post Install C/N,Pre Install Es/No,Post Install Es/No,Pre Install Eb/No,Post Install Eb/No,Pre Install Lock,Post Install Lock,DnLink,Pre Install FreqErr,Post Install FreqErr,Baud,Pre Limit,Pre Limit Color Code,Pre Limit Margin,Post Limit,Post Limit Color Code,Post Limit Margin,Delta C/N Pre & Post,LNB Model,LNB Service,LNB System,Pre LnbI,Pre LnbV,Post LnbI,Post LnbV,Region,Pre Install Date,Post Install Date,Pre Install Time,Post Install Time,Limit Table
100010,G13-H-PRE-100010.spop,., 1.65,G13,Tr 6,1330.0079999999998,Horizontal,DVB-S2 8PSK,R5/6,7.5,.,15.6,.,16.9,.,13.6,.,1,.,3819.99,-0.06,.,30000,Pass,Green,4.0,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,16:52:14,.,ModCod
100010,G13-H-PRE-100010.spop,., 1.65,G13,Tr 14,1169.94,Horizontal,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3980.06,0.0,.,30000,.,.,.,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,16:52:14,.,.
100010,G13-H-PRE-100010.spop,., 1.65,G13,Tr J6D1,1097.472,Horizontal,DVB-S2 8PSK,R5/6,6.2,.,14.3,.,15.6,.,12.3,.,1,.,4052.53,-0.02,.,17500,Pass,Green,2.7,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,16:52:14,.,ModCod
100010,G13-H-PRE-100010.spop,., 1.65,G13,Tr 22,1009.952,Horizontal,DC2,R3/4,11.4,.,17.0,.,18.3,.,17.1,.,1,.,4140.05,0.01,.,29270,Pass,Green,7.9,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,16:52:14,.,ModCod
100010,G17-H-PRE-100010.spop,., 1.65,G17,Tr A8A1,1434.476,Horizontal,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3715.52,0.0,.,21600,.,.,.,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,16:50:47,.,.
100010,G17-H-PRE-100010.spop,., 1.65,G17,Tr 3,1399.068,Horizontal,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3750.93,0.0,.,14410,.,.,.,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,16:50:47,.,.
100010,G17-H-PRE-100010.spop,., 1.65,G17,Tr H9A1,1376.476,Horizontal,DVB-S QPSK,.,.,.,.,.,.,.,.,.,0,.,3773.52,0.0,.,6620,.,.,.,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,16:50:47,.,.
100010,G17-H-PRE-100010.spop,., 1.65,G17,Tr 7,1310.032,Horizontal,DVB-S QPSK,R7/8,8.8,.,16.0,.,17.3,.,15.5,.,1,.,3839.97,-0.1,.,29270,Pass,Green,5.3,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,16:50:47,.,ModCod
100010,G17-H-PRE-100010.spop,., 1.65,G17,Tr A8C1,1269.968,Horizontal,DVB-S2 8PSK,R5/6,6.3,.,14.4,.,15.7,.,12.4,.,1,.,3880.03,-0.02,.,30000,Pass,Green,2.8,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,16:50:47,.,ModCod
100010,G17-H-PRE-100010.spop,., 1.65,G17,Tr 17,1109.944,Horizontal,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,4040.06,0.0,.,31247,.,.,.,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,16:50:47,.,.
100010,G17-H-PRE-100010.spop,., 1.65,G17,Tr 23,989.96,Horizontal,DVB-S2 8PSK,R3/4,8.0,.,14.6,.,15.9,.,13.0,.,1,.,4160.04,0.01,.,31250,Pass,Green,4.5,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,16:50:47,.,ModCod
100010,AMC11-H-PRE-100010.spop,., 1.65,AMC11,Tr 8,1290.0,Horizontal,DVB-S2 8PSK,R5/6,6.8,.,14.9,.,16.2,.,12.9,.,1,.,3860.0,-0.05,.,30000,Pass,Green,3.3,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,14:59:49,.,ModCod
100010,AMC11-H-PRE-100010.spop,., 1.65,AMC11,Tr12,1210.0,Horizontal,DVB-S2 8PSK,R2/3,8.8,.,14.4,.,15.7,.,13.3,.,1,.,3940.0,-0.05,.,30000,Pass,Green,5.3,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,14:59:49,.,ModCod
100010,AMC11-H-PRE-100010.spop,., 1.65,AMC11,Tr,1210.0,Horizontal,DVB-S2 8PSK,R2/3,8.8,.,14.4,.,15.7,.,13.3,.,1,.,3940.0,-0.05,.,30000,Pass,Green,5.3,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,14:59:49,.,ModCod
100010,AMC11-H-PRE-100010.spop,., 1.65,AMC11,Tr 12,1210.0,Horizontal,DVB-S2 8PSK,R2/3,8.7,.,14.3,.,15.6,.,13.2,.,1,.,3940.0,-0.05,.,30000,Pass,Green,5.2,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,14:59:49,.,ModCod
100010,AMC11-H-PRE-100010.spop,., 1.65,AMC11,Tr 20,1050.0,Horizontal,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,4100.0,0.0,.,30000,.,.,.,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,14:59:49,.,.
100010,AMC11-H-PRE-100010.spop,., 1.65,AMC11,Tr 24,970.0,Horizontal,DVB-S2 8PSK,R5/6,5.5,.,13.6,.,14.9,.,11.6,.,1,.,4180.0,-0.03,.,30000,Pass,Green,2.0,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,14:59:49,.,SLF
100010,SES1-H-PRE-100010.spop,., 1.65,SES1,Tr H9E1,1409.9720000000002,Horizontal,DVB-S2 8PSK,R5/6,2.1,.,10.2,.,11.5,.,8.2,.,1,.,3740.03,-0.04,.,32727,Fail,Red,-1.4,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:18:46,.,ModCod
100010,SES1-H-PRE-100010.spop,., 1.65,SES1,Tr 4,1369.9720000000002,Horizontal,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3780.03,0.0,.,30000,.,.,.,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:18:46,.,.
100010,SES1-H-PRE-100010.spop,., 1.65,SES1,Tr 6,1330.04,Horizontal,DVB-S2 8PSK,R5/6,4.9,.,13.0,.,14.3,.,11.0,.,1,.,3819.96,-0.12,.,29724,Pass,Green,1.4,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:18:46,.,ModCod
100010,SES1-H-PRE-100010.spop,., 1.65,SES1,Tr 10,1250.0,Horizontal,DVB-S2 8PSK,R5/6,7.9,.,16.0,.,17.3,.,14.0,.,1,.,3900.0,-0.07,.,30000,Pass,Green,4.4,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:18:46,.,ModCod
100010,SES1-H-PRE-100010.spop,., 1.65,SES1,Tr 12,1210.0,Horizontal,DC2,.,.,.,.,.,.,.,.,.,0,.,3940.0,0.0,.,29270,.,.,.,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:18:46,.,.
100010,SES1-H-PRE-100010.spop,., 1.65,SES1,Tr 14,1170.0,Horizontal,DVB-S2 8PSK,R5/6,5.3,.,13.4,.,14.7,.,11.4,.,1,.,3980.0,-0.06,.,30000,Pass,Green,1.8,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:18:46,.,ModCod
100010,SES1-H-PRE-100010.spop,., 1.65,SES1,Tr 18,1090.0,Horizontal,DC2,R3/4,5.5,.,11.1,.,12.4,.,11.2,.,1,.,4060.0,-0.07,.,29270,Pass,Green,2.0,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:18:46,.,ModCod
100010,SES1-H-PRE-100010.spop,., 1.65,SES1,Tr 20,1050.0,Horizontal,DVB-S2 8PSK,R5/6,4.1,.,12.2,.,13.5,.,10.2,.,1,.,4100.0,-0.06,.,30000,Pass,Green,0.6,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:18:46,.,SLF
100010,SES1-H-PRE-100010.spop,., 1.65,SES1,Tr 22,1010.0,Horizontal,DVB-S QPSK,R3/4,4.5,.,10.1,.,11.4,.,10.2,.,1,.,4140.0,-0.07,.,29268,Pass,Green,1.0,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:18:46,.,SLF
100010,SES1-H-PRE-100010.spop,., 1.65,SES1,Tr 24,970.0,Horizontal,DVB-S2 8PSK,R5/6,5.5,.,13.6,.,14.9,.,11.6,.,1,.,4180.0,-0.06,.,30000,Pass,Green,2.0,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:18:46,.,SLF
100010,G14-H-PRE-100010.spop,., 1.65,G14,Tr 1,1430.0320000000002,Horizontal,DVB-S QPSK,R3/4,11.5,.,17.1,.,18.4,.,17.2,.,1,.,3719.97,-0.12,.,26667,Pass,Green,8.0,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:02:19,.,ModCod
100010,G14-H-PRE-100010.spop,., 1.65,G14,Tr 3,1389.9360000000001,Horizontal,DVB-S QPSK,R3/4,11.1,.,16.7,.,18.0,.,16.8,.,1,.,3760.06,-0.02,.,19886,Pass,Green,7.6,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:02:19,.,ModCod
100010,G14-H-PRE-100010.spop,., 1.65,G14,Tr 5,1359.9720000000002,Horizontal,DVB-S2 8PSK,R5/6,6.1,.,14.2,.,15.5,.,12.2,.,1,.,3790.03,-0.04,.,13200,Pass,Green,2.6,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:02:19,.,ModCod
100010,G14-H-PRE-100010.spop,., 1.65,G14,Tr 7,1309.9360000000001,Horizontal,DVB-S2 8PSK,R5/6,7.7,.,15.8,.,17.1,.,13.8,.,1,.,3840.06,0.0,.,30000,Pass,Green,4.2,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:02:19,.,ModCod
100010,G14-H-PRE-100010.spop,., 1.65,G14,Tr 9,1269.9360000000001,Horizontal,DVB-S2 8PSK,R5/6,8.1,.,16.2,.,17.5,.,14.2,.,1,.,3880.06,0.0,.,30000,Pass,Green,4.6,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:02:19,.,ModCod
100010,G14-H-PRE-100010.spop,., 1.65,G14,Tr 11,1229.992,Horizontal,DC2,R3/4,10.1,.,15.7,.,17.0,.,15.8,.,1,.,3920.01,-0.07,.,29264,Pass,Green,6.6,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:02:19,.,ModCod
100010,G14-H-PRE-100010.spop,., 1.65,G14,Tr 13,1189.924,Horizontal,DVB-S QPSK,R3/4,11.1,.,16.7,.,18.0,.,16.8,.,1,.,3960.08,-0.01,.,29270,Pass,Green,7.6,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:02:19,.,ModCod
100010,G14-H-PRE-100010.spop,., 1.65,G14,Tr 15,1149.972,Horizontal,DVB-S2 8PSK,R5/6,7.4,.,15.5,.,16.8,.,13.5,.,1,.,4000.03,-0.03,.,30000,Pass,Green,3.9,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:02:19,.,ModCod
100010,G14-H-PRE-100010.spop,., 1.65,G14,Tr 17,1109.944,Horizontal,DVB-S2 8PSK,R3/4,9.0,.,15.6,.,16.9,.,14.0,.,1,.,4040.06,0.0,.,30000,Pass,Green,5.5,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:02:19,.,ModCod
100010,G14-H-PRE-100010.spop,., 1.65,G14,Tr 19,1069.968,Horizontal,DVB-S2 8PSK,R5/6,8.7,.,16.8,.,18.1,.,14.8,.,1,.,4080.03,-0.02,.,30000,Pass,Green,5.2,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:02:19,.,ModCod
100010,G14-H-PRE-100010.spop,., 1.65,G14,Tr 21,1029.964,Horizontal,DVB-S2 8PSK,R3/4,8.0,.,14.6,.,15.9,.,13.0,.,1,.,4120.04,-0.01,.,30000,Pass,Green,4.5,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:02:19,.,ModCod
100010,G14-H-PRE-100010.spop,., 1.65,G14,Tr 23,989.9639999999999,Horizontal,DVB-S2 8PSK,R3/4,7.7,.,14.3,.,15.6,.,12.7,.,1,.,4160.04,-0.01,.,30000,Pass,Green,4.2,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:02:19,.,ModCod
100010,AMC11-V-PRE-100010.spop,., 1.65,AMC11,Tr 19A,1075.0,Vertical,DC2,.,.,.,.,.,.,.,.,.,0,.,4075.0,0.0,.,19510,.,.,.,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,16:41:41,.,.
100010,AMC11-V-PRE-100010.spop,., 1.65,AMC11,Tr 19B,1058.0,Vertical,DC2,.,.,.,.,.,.,.,.,.,0,.,4092.0,0.0,.,9760,.,.,.,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,16:41:41,.,.
100010,AMC11-V-PRE-100010.spop,., 1.65,AMC11,Tr 23,990.0,Vertical,DVB-S2 8PSK,R5/6,5.3,.,13.4,.,14.7,.,11.4,.,1,.,4160.0,-0.05,.,30000,Pass,Green,1.8,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,16:41:41,.,SLF
100010,G14-V-PRE-100010.spop,., 1.65,G14,Tr 4,1370.056,Vertical,DVB-S2 8PSK,R5/6,7.5,.,15.6,.,16.9,.,13.6,.,1,.,3779.94,-0.11,.,30000,Pass,Green,4.0,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:01:03,.,ModCod
100010,G14-V-PRE-100010.spop,., 1.65,G14,Tr 6,1330.0320000000002,Vertical,DVB-S2 8PSK,R3/4,9.0,.,15.6,.,16.9,.,14.0,.,1,.,3819.97,-0.09,.,30000,Pass,Green,5.5,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:01:03,.,ModCod
100010,G14-V-PRE-100010.spop,., 1.65,G14,Tr 12,1209.9,Vertical,DC2,R3/4,10.6,.,16.2,.,17.5,.,16.3,.,1,.,3940.1,0.04,.,29264,Pass,Green,7.1,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:01:03,.,ModCod
100010,G14-V-PRE-100010.spop,., 1.65,G14,Tr 14,1169.94,Vertical,DVB-S2 8PSK,R5/6,7.8,.,15.9,.,17.2,.,13.9,.,1,.,3980.06,0.01,.,30000,Pass,Green,4.3,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:01:03,.,ModCod
100010,G14-V-PRE-100010.spop,., 1.65,G14,Tr 16,1129.972,Vertical,DVB-S2 8PSK,R5/6,7.5,.,15.6,.,16.9,.,13.6,.,1,.,4020.03,-0.01,.,30000,Pass,Green,4.0,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:01:03,.,ModCod
100010,G14-V-PRE-100010.spop,., 1.65,G14,Tr 18,1089.972,Vertical,DVB-S2 8PSK,R5/6,6.6,.,14.7,.,16.0,.,12.7,.,1,.,4060.03,-0.01,.,32700,Pass,Green,3.1,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:01:03,.,ModCod
100010,G14-V-PRE-100010.spop,., 1.65,G14,Tr 20,1049.928,Vertical,DC2,.,.,.,.,.,.,.,.,.,0,.,4100.07,0.0,.,29270,.,.,.,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:01:03,.,.
100010,G14-V-PRE-100010.spop,., 1.65,G14,Tr 24,969.952,Vertical,DVB-S2 8PSK,R5/6,8.7,.,16.8,.,18.1,.,14.8,.,1,.,4180.05,0.01,.,30000,Pass,Green,5.2,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,12/16/2020,.,17:01:03,.,ModCod
100010,SES1-V-PRE-100010.spop,., 1.65,SES1,Tr D9B1,1446.004,Vertical,DVB-S QPSK,R5/6,6.7,.,13.3,.,14.6,.,13.0,.,1,.,3704.0,-0.1,.,2734,Pass,Green,3.2,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,17.8,.,.,SE Continent US,12/16/2020,.,17:21:31,.,ModCod
100010,SES1-V-PRE-100010.spop,., 1.65,SES1,Tr D9C1,1442.0079999999998,Vertical,DVB-S QPSK,R5/6,5.1,.,11.7,.,13.0,.,11.4,.,1,.,3707.99,-0.1,.,2734,Pass,Green,1.6,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,17.8,.,.,SE Continent US,12/16/2020,.,17:21:31,.,ModCod
100010,SES1-V-PRE-100010.spop,., 1.65,SES1,Tr I5A1,1433.96,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3716.04,0.0,.,4775,.,.,.,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,17.8,.,.,SE Continent US,12/16/2020,.,17:21:31,.,.
100010,SES1-V-PRE-100010.spop,., 1.65,SES1,Tr D6A1,1425.004,Vertical,DVB-S QPSK,R5/6,6.8,.,13.4,.,14.7,.,13.1,.,1,.,3725.0,-0.1,.,10000,Pass,Green,3.3,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,17.8,.,.,SE Continent US,12/16/2020,.,17:21:31,.,ModCod
100010,SES1-V-PRE-100010.spop,., 1.65,SES1,Tr H9A1,1417.0079999999998,Vertical,DVB-S QPSK,R5/6,7.7,.,14.3,.,15.6,.,14.0,.,1,.,3732.99,-0.1,.,2734,Pass,Green,4.2,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,17.8,.,.,SE Continent US,12/16/2020,.,17:21:31,.,ModCod
100010,SES1-V-PRE-100010.spop,., 1.65,SES1,Tr D9D1,1416.976,Vertical,DVB-S QPSK,R5/6,7.8,.,14.4,.,15.7,.,14.1,.,1,.,3733.02,-0.07,.,2734,Pass,Green,4.3,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,17.8,.,.,SE Continent US,12/16/2020,.,17:21:31,.,ModCod
100010,SES1-V-PRE-100010.spop,., 1.65,SES1,Tr D9E1,1401.976,Vertical,DVB-S QPSK,R5/6,5.4,.,12.0,.,13.3,.,11.7,.,1,.,3748.02,-0.07,.,2734,Pass,Green,1.9,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,17.8,.,.,SE Continent US,12/16/2020,.,17:21:31,.,ModCod
100010,SES1-V-PRE-100010.spop,., 1.65,SES1,Tr D9F1,1385.308,Vertical,DVB-S QPSK,R5/6,4.7,.,11.3,.,12.6,.,11.0,.,1,.,3764.69,-0.1,.,2734,Pass,Green,1.2,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,17.8,.,.,SE Continent US,12/16/2020,.,17:21:31,.,ModCod
100010,SES1-V-PRE-100010.spop,., 1.65,SES1,Tr 3,1377.164,Vertical,DVB-S QPSK,R3/4,6.8,.,12.4,.,13.7,.,12.5,.,1,.,3772.84,0.01,.,4444,Pass,Green,3.3,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,17.8,.,.,SE Continent US,12/16/2020,.,17:21:31,.,ModCod
100010,SES1-V-PRE-100010.spop,., 1.65,SES1,Tr 7,1310.0,Vertical,DVB-S2 8PSK,R5/6,3.8,.,11.9,.,13.2,.,9.9,.,1,.,3840.0,-0.08,.,30000,Pass,Green,0.3,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,17.8,.,.,SE Continent US,12/16/2020,.,17:21:31,.,ModCod
100010,SES1-V-PRE-100010.spop,., 1.65,SES1,Tr 9,1270.0,Vertical,DVB-S2 8PSK,R5/6,3.8,.,11.9,.,13.2,.,9.9,.,1,.,3880.0,-0.06,.,30000,Pass,Green,0.3,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,17.8,.,.,SE Continent US,12/16/2020,.,17:21:31,.,ModCod
100010,SES1-V-PRE-100010.spop,., 1.65,SES1,Tr 11,1230.0,Vertical,DVB-S2 8PSK,R5/6,4.2,.,12.3,.,13.6,.,10.3,.,1,.,3920.0,-0.07,.,30000,Pass,Green,0.7,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,17.8,.,.,SE Continent US,12/16/2020,.,17:21:31,.,SLF
100010,SES1-V-PRE-100010.spop,., 1.65,SES1,Tr 17A,1120.0,Vertical,DVB-S QPSK,R7/8,4.7,.,11.9,.,13.2,.,11.4,.,1,.,4030.0,-0.48,.,12400,Pass,Green,1.2,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,17.8,.,.,SE Continent US,12/16/2020,.,17:21:31,.,SLF
100010,SES1-V-PRE-100010.spop,., 1.65,SES1,Tr 17B,1102.0,Vertical,DVB-S2 8PSK,R5/6,5.2,.,13.3,.,14.6,.,11.3,.,1,.,4048.0,-0.46,.,15800,Pass,Green,1.7,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,17.8,.,.,SE Continent US,12/16/2020,.,17:21:31,.,SLF
100010,SES1-V-PRE-100010.spop,., 1.65,SES1,Tr 19,1070.0,Vertical,DVB-S2 8PSK,R5/6,5.8,.,13.9,.,15.2,.,11.9,.,1,.,4080.0,-0.05,.,30000,Pass,Green,2.3,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,17.8,.,.,SE Continent US,12/16/2020,.,17:21:31,.,SLF
100020,G18-V-PRE-100020.spop,., 1.66,G18,Tr 17C,1110.0,Vertical,DVB-S2 8PSK,R3/4,1.7,.,8.3,.,9.6,.,.,.,1,.,4040.0,-0.44,.,30000,Fail,Red,-0.5,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,Under,0.0,.,.,NE Continent US,02/10/2021,.,16:35:48,.,ModCod
100020,G18-V-PRE-100020.spop,., 1.66,G18,Tr 19C,1070.0,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,4080.0,0.0,.,30000,.,.,.,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,Under,0.0,.,.,NE Continent US,02/10/2021,.,16:35:48,.,.
100020,G18-V-PRE-100020.spop,., 1.66,G18,Tr 21C,1030.0,Vertical,DVB-S2 8PSK,R3/4,9.4,.,16.0,.,17.3,.,.,.,1,.,4120.0,-0.44,.,30000,Pass,Green,7.2,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,Under,0.0,.,.,NE Continent US,02/10/2021,.,16:35:48,.,ModCod
100020,G15-V-PRE-100020.spop,., 1.66,G15,Tr 2,1410.0520000000001,Vertical,DVB-S2 8PSK,R3/4,6.1,.,12.7,.,14.0,.,.,.,1,.,3739.95,0.01,.,31250,Pass,Green,3.9,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,Under,0.0,.,.,NE Continent US,02/10/2021,.,16:40:39,.,ModCod
100020,G15-V-PRE-100020.spop,., 1.66,G15,Tr 4,1369.9479999999999,Vertical,DVB-S2 8PSK,R3/4,5.4,.,12.0,.,13.3,.,.,.,1,.,3780.05,0.09,.,31250,Pass,Green,3.2,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,Under,0.0,.,.,NE Continent US,02/10/2021,.,16:40:39,.,ModCod
100020,G15-V-PRE-100020.spop,., 1.66,G15,Tr 8C,1290.0,Vertical,DVB-S2 8PSK,R8/9,5.6,.,15.2,.,16.0,.,11.8,.,1,.,3860.0,0.04,.,30000,Pass,Green,3.4,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,Under,0.0,.,.,NE Continent US,02/10/2021,.,16:40:39,.,ModCod
100020,G15-V-PRE-100020.spop,., 1.66,G15,Tr 10,1249.9360000000001,Vertical,DVB-S2 8PSK,R3/4,5.7,.,12.3,.,13.6,.,.,.,1,.,3900.06,0.09,.,31250,Pass,Green,3.5,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,Under,0.0,.,.,NE Continent US,02/10/2021,.,16:40:39,.,ModCod
100020,G15-V-PRE-100020.spop,., 1.66,G15,Tr 14C,1170.0,Vertical,DVB-S2 8PSK,R8/9,5.8,.,15.4,.,16.2,.,12.0,.,1,.,3980.0,0.03,.,30000,Pass,Green,3.6,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,Under,0.0,.,.,NE Continent US,02/10/2021,.,16:40:39,.,ModCod
100020,G15-V-PRE-100020.spop,., 1.66,G15,Tr 16,1130.016,Vertical,DVB-S QPSK,R3/4,1.6,.,7.2,.,8.5,.,.,.,1,.,4019.98,0.03,.,29270,Fail,Red,-0.6,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,Under,0.0,.,.,NE Continent US,02/10/2021,.,16:40:39,.,ModCod
100020,G15-V-PRE-100020.spop,., 1.66,G15,Tr 18C,1090.0,Vertical,DVB-S2 8PSK,R5/6,5.2,.,13.3,.,14.6,.,.,.,1,.,4060.0,0.03,.,30012,Pass,Green,3.0,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,Under,0.0,.,.,NE Continent US,02/10/2021,.,16:40:39,.,ModCod
100020,G15-V-PRE-100020.spop,., 1.66,G15,Tr 20,1050.0,Vertical,DVB-S2 8PSK,R3/4,6.7,.,13.3,.,14.6,.,.,.,1,.,4100.0,0.03,.,31250,Pass,Green,4.5,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,Under,0.0,.,.,NE Continent US,02/10/2021,.,16:40:39,.,ModCod
