Site Key,Pre Install File,Post Install File,Software Version,Sat,Tran,Freq,Polar,SigType,CodRate,Pre Install Signal Margin,Post Install Signal Margin,Pre Install C/N,Post Install C/N,Pre Install Es/No,Post Install Es/No,Pre Install Eb/No,Post Install Eb/No,Pre Install Lock,Post Install Lock,DnLink,Pre Install FreqErr,Post Install FreqErr,Baud,Pre Limit,Pre Limit Color Code,Pre Limit Margin,Post Limit,Post Limit Color Code,Post Limit Margin,Delta C/N Pre & Post,LNB Model,LNB Service,LNB System,Pre LnbI,Pre LnbV,Post LnbI,Post LnbV,Region,Pre Install Date,Post Install Date,Pre Install Time,Post Install Time,Limit Table
306164,SES11-V-PRE-306164.spop,., 1.66,SES11,Tr 13,1190.0,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3960.0,0.0,.,30000,.,.,.,.,.,.,.,AR Filter,Other Providers,SES,245,17.7,.,.,NE Continent US,02/16/2021,.,15:22:44,.,.
306164,SES11-V-PRE-306164.spop,., 1.66,SES11,Tr 15,1150.0,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,4000.0,0.0,.,30000,.,.,.,.,.,.,.,AR Filter,Other Providers,SES,245,17.7,.,.,NE Continent US,02/16/2021,.,15:22:44,.,.
306164,SES11-V-PRE-306164.spop,., 1.66,SES11,Tr 17,1120.492,Vertical,DVB-S QPSK,R3/4,2.6,.,8.2,.,9.5,.,8.1,.,1,.,4029.51,0.47,.,9260,Pass,Yellow,0.4,.,.,.,.,AR Filter,Other Providers,SES,245,17.5,.,.,NE Continent US,02/16/2021,.,15:22:44,.,SLF
306164,SES11-V-PRE-306164.spop,., 1.66,SES11,Tr 19,1070.0,Vertical,DVB-S2 8PSK,R5/6,2.2,.,10.8,.,11.6,.,7.8,.,1,.,4080.0,-0.02,.,30000,.,.,0.0,.,.,.,.,AR Filter,Other Providers,SES,245,17.5,.,.,NE Continent US,02/16/2021,.,15:22:44,.,SLF
306164,SES11-V-PRE-306164.spop,., 1.66,SES11,Tr 21,1040.5,Vertical,DVB-S QPSK,R3/4,2.8,.,8.4,.,9.7,.,8.3,.,1,.,4109.5,-0.04,.,7136,Pass,Green,0.6,.,.,.,.,AR Filter,Other Providers,SES,245,17.5,.,.,NE Continent US,02/16/2021,.,15:22:44,.,SLF
306164,SES11-V-PRE-306164.spop,., 1.66,SES11,Tr 13,1190.0,Vertical,DVB-S2 8PSK,R5/6,3.7,.,12.3,.,13.1,.,9.2,.,1,.,3960.0,-0.01,.,30000,Pass,Green,2.0,.,.,.,.,AR Filter,Other Providers,SES,245,17.5,.,.,NE Continent US,02/16/2021,.,14:59:51,.,ModCod
306164,SES11-V-PRE-306164.spop,., 1.66,SES11,Tr 15,1150.0,Vertical,DVB-S2 8PSK,R5/6,3.0,.,11.6,.,12.4,.,8.6,.,1,.,4000.0,-0.01,.,30000,Pass,Green,0.8,.,.,.,.,AR Filter,Other Providers,SES,245,17.5,.,.,NE Continent US,02/16/2021,.,14:59:51,.,SLF
306164,SES11-V-PRE-306164.spop,., 1.66,SES11,Tr 17,1120.492,Vertical,DVB-S QPSK,R3/4,4.1,.,9.7,.,11.0,.,9.6,.,1,.,4029.51,0.47,.,9260,Pass,Green,1.9,.,.,.,.,AR Filter,Other Providers,SES,245,17.5,.,.,NE Continent US,02/16/2021,.,14:59:51,.,SLF
306164,SES11-V-PRE-306164.spop,., 1.66,SES11,Tr 19,1070.0,Vertical,DVB-S2 8PSK,R5/6,2.4,.,11.0,.,11.8,.,8.0,.,1,.,4080.0,-0.01,.,30000,Pass,Yellow,0.2,.,.,.,.,AR Filter,Other Providers,SES,245,17.5,.,.,NE Continent US,02/16/2021,.,14:59:51,.,SLF
306164,SES11-V-PRE-306164.spop,., 1.66,SES11,Tr 21,1040.5,Vertical,DVB-S QPSK,R3/4,3.2,.,8.8,.,10.1,.,8.7,.,1,.,4109.5,-0.03,.,7136,Pass,Green,1.0,.,.,.,.,AR Filter,Other Providers,SES,245,17.5,.,.,NE Continent US,02/16/2021,.,14:59:51,.,SLF
328128,SES11-V-PRE-328128.spop,., 1.66,SES11,Tr 15,1150.0,Vertical,DVB-S2 8PSK,R5/6,5.0,.,13.6,.,14.4,.,10.6,.,1,.,4000.0,-0.04,.,30000,Pass,Green,3.3,.,.,.,.,AR Filter,Other Providers,SES,205,17.5,.,.,SE Continent US,02/10/2021,.,12:17:42,.,SLF
328128,SES11-V-PRE-328128.spop,SES11-V-POST-328128.spop, 1.66,SES11,Tr 17,1120.492,Vertical,DVB-S QPSK,R3/4,5.3,5.2,10.9,10.8,12.2,12.1,10.8,10.7,1,1,4029.51,0.45,0.45,9260,Pass,Green,3.1,Pass,Green,3.7,-0.1,AR Filter,Other Providers,SES,205,17.5,210,17.7,SE Continent US,02/10/2021,02/10/2021,12:17:42,13:09:23,SLF
328128,SES11-V-PRE-328128.spop,SES11-V-POST-328128.spop, 1.66,SES11,Tr 19,1070.0,Vertical,DVB-S2 8PSK,R5/6,4.3,4.5,12.9,13.1,13.7,13.9,9.9,10.1,1,1,4080.0,-0.03,-0.03,30000,Pass,Green,2.1,Pass,Green,3.0,0.2,AR Filter,Other Providers,SES,205,17.5,205,17.5,SE Continent US,02/10/2021,02/10/2021,12:17:42,13:09:23,SLF
328128,SES11-V-PRE-328128.spop,SES11-V-POST-328128.spop, 1.66,SES11,Tr 21,1040.5,Vertical,DVB-S QPSK,R3/4,7.1,7.3,12.7,12.9,14.0,14.2,12.6,12.8,1,1,4109.5,-0.06,-0.06,7136,Pass,Green,4.9,Pass,Green,5.8,0.2,AR Filter,Other Providers,SES,205,17.5,205,17.7,SE Continent US,02/10/2021,02/10/2021,12:17:42,13:09:23,SLF
332304,SES2-H-PRE-332304.spop,., 1.66,SES2,Tr 23,991.3,Horizontal,DVB-S QPSK,R3/4,5.2,.,10.8,.,12.1,.,10.7,.,1,.,4158.7,-0.07,.,4296,Pass,Green,3.5,.,.,.,.,AR Filter,Other Providers,SES,210,17.8,.,.,NE Continent US,02/08/2021,.,09:50:09,.,SLF
332304,SES2-H-PRE-332304.spop,., 1.66,SES2,Tr 23B,974.0,Horizontal,DVB-S QPSK,R3/4,6.9,.,12.5,.,13.8,.,12.4,.,1,.,4176.0,-0.07,.,2894,Pass,Green,4.7,.,.,.,.,AR Filter,Other Providers,SES,210,17.8,.,.,NE Continent US,02/08/2021,.,09:50:09,.,ModCod
332304,SES2-H-PRE-332304.spop,., 1.66,SES2,Tr 23,991.3,Horizontal,DVB-S QPSK,R3/4,5.3,.,10.9,.,12.2,.,10.8,.,1,.,4158.7,-0.07,.,4296,Pass,Green,3.6,.,.,.,.,AR Filter,Other Providers,SES,210,17.8,.,.,NE Continent US,02/08/2021,.,08:56:15,.,SLF
332304,SES2-H-PRE-332304.spop,., 1.66,SES2,Tr 23B,974.0,Horizontal,DVB-S QPSK,R3/4,6.6,.,12.2,.,13.5,.,12.1,.,1,.,4176.0,-0.07,.,2894,Pass,Green,4.4,.,.,.,.,AR Filter,Other Providers,SES,210,17.8,.,.,NE Continent US,02/08/2021,.,08:56:15,.,ModCod
332961,SES11-V-PRE-332961.spop,SES11-V-POST-332961.spop, 1.66,SES11,Tr 15,1150.0,Vertical,DVB-S2 8PSK,R5/6,6.1,.,14.7,.,15.5,.,11.7,.,1,0,4000.0,-0.06,0.0,30000,Pass,Green,4.4,.,.,.,.,AR Filter,Other Providers,SES,210,17.7,210,17.7,NE Continent US,02/20/2021,02/20/2021,11:13:58,12:21:25,.
332961,SES11-V-PRE-332961.spop,SES11-V-POST-332961.spop, 1.66,SES11,Tr 17,1120.492,Vertical,DVB-S QPSK,R3/4,7.0,7.4,12.6,13.0,13.9,14.3,12.5,12.9,1,1,4029.51,0.43,0.43,9260,Pass,Green,4.8,Pass,Green,5.9,0.4,AR Filter,Other Providers,SES,210,17.7,210,17.7,NE Continent US,02/20/2021,02/20/2021,11:13:58,12:21:25,SLF
332961,SES11-V-PRE-332961.spop,SES11-V-POST-332961.spop, 1.66,SES11,Tr 19,1070.0,Vertical,DVB-S2 8PSK,R5/6,5.8,5.9,14.4,14.5,15.2,15.3,11.4,11.5,1,1,4080.0,-0.04,-0.06,30000,Pass,Green,3.6,Pass,Green,4.4,0.1,AR Filter,Other Providers,SES,210,17.7,210,24.3,NE Continent US,02/20/2021,02/20/2021,11:13:58,12:21:25,SLF
332961,SES11-V-PRE-332961.spop,SES11-V-POST-332961.spop, 1.66,SES11,Tr 21,1040.5,Vertical,DVB-S QPSK,R3/4,7.3,7.3,12.9,12.9,14.2,14.2,12.8,12.8,1,1,4109.5,-0.07,-0.07,7136,Pass,Green,5.1,Pass,Green,5.8,0.0,AR Filter,Other Providers,SES,210,17.8,210,17.7,NE Continent US,02/20/2021,02/20/2021,11:13:58,12:21:25,SLF
332961,.,SES11-V-POST-332961.spop, 1.66,SES11,Tr 13,1190.0,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,.,0,3960.0,.,0.0,30000,.,.,.,.,.,.,.,5G Filter,Other Providers,SES,.,.,210,17.7,NE Continent US,.,02/20/2021,.,12:21:25,.
341680,SES11-V-PRE-341680.spop,SES11-V-POST-341680.spop, 1.67,SES11,Tr A8A1,1442.476,Vertical,DVB-S QPSK,.,.,.,.,.,.,.,.,.,0,0,3707.52,0.0,0.0,3334,.,.,.,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,155,17.7,155,17.7,SE Continent US,02/24/2021,02/24/2021,11:43:13,12:31:55,.
341680,SES11-V-PRE-341680.spop,SES11-V-POST-341680.spop, 1.67,SES11,Tr 5,1350.056,Vertical,DVB-S2 8PSK,R5/6,4.1,.,13.5,.,13.5,.,9.7,.,1,0,3799.94,2.74,0.0,30000,Pass,Green,1.9,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,155,17.7,155,17.7,SE Continent US,02/24/2021,02/24/2021,11:43:13,12:31:55,.
341680,SES11-V-PRE-341680.spop,SES11-V-POST-341680.spop, 1.67,SES11,Tr 7,1310.0,Vertical,DVB-S2 8PSK,R5/6,3.8,.,13.2,.,13.2,.,9.4,.,1,0,3840.0,2.79,0.0,30000,Pass,Green,1.6,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,155,17.7,155,17.7,SE Continent US,02/24/2021,02/24/2021,11:43:13,12:31:55,.
341680,SES11-V-PRE-341680.spop,SES11-V-POST-341680.spop, 1.67,SES11,Tr 9,1270.0,Vertical,DVB-S2 8PSK,R5/6,5.8,.,15.2,.,15.2,.,11.4,.,1,0,3880.0,2.79,0.0,30000,Pass,Green,3.6,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,155,17.7,155,17.7,SE Continent US,02/24/2021,02/24/2021,11:43:13,12:31:55,.
341680,SES11-V-PRE-341680.spop,SES11-V-POST-341680.spop, 1.67,SES11,Tr 11,1230.0,Vertical,DVB-S2 8PSK,R5/6,6.4,.,15.8,.,15.8,.,11.9,.,1,0,3920.0,2.8,0.0,30000,Pass,Green,4.2,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,155,17.7,155,17.7,SE Continent US,02/24/2021,02/24/2021,11:43:13,12:31:55,.
341680,SES11-V-PRE-341680.spop,SES11-V-POST-341680.spop, 1.67,SES11,Tr 13,1190.0,Vertical,DVB-S2 8PSK,R5/6,4.8,.,14.2,.,14.2,.,10.3,.,1,0,3960.0,2.8,0.0,30000,Pass,Green,2.6,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,155,17.7,155,17.7,SE Continent US,02/24/2021,02/24/2021,11:43:13,12:31:55,.
341680,SES11-V-PRE-341680.spop,SES11-V-POST-341680.spop, 1.67,SES11,Tr 15,1150.0,Vertical,DVB-S2 8PSK,R5/6,4.0,.,13.4,.,13.4,.,9.6,.,1,0,4000.0,2.81,0.0,30000,Pass,Green,1.8,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,155,17.7,155,17.7,SE Continent US,02/24/2021,02/24/2021,11:43:13,12:31:55,.
341680,SES11-V-PRE-341680.spop,SES11-V-POST-341680.spop, 1.67,SES11,Tr 17,1120.492,Vertical,DVB-S QPSK,R3/4,5.0,7.0,11.9,13.9,11.9,13.9,10.5,12.5,1,1,4029.51,3.29,3.27,9260,Pass,Green,2.8,Pass,Green,5.5,2.0,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,155,17.7,155,17.7,SE Continent US,02/24/2021,02/24/2021,11:43:13,12:31:55,SLF
341680,SES11-V-PRE-341680.spop,SES11-V-POST-341680.spop, 1.67,SES11,Tr B7C1,1106.992,Vertical,DVB-S QPSK,R3/4,6.7,6.7,13.6,13.6,13.6,13.6,12.2,12.2,1,1,4043.01,2.79,2.77,10128,Pass,Green,4.5,Pass,Green,5.2,0.0,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,155,17.7,155,17.7,SE Continent US,02/24/2021,02/24/2021,11:43:13,12:31:55,ModCod
341680,SES11-V-PRE-341680.spop,SES11-V-POST-341680.spop, 1.67,SES11,Tr 19,1070.0,Vertical,DVB-S2 8PSK,R5/6,3.6,.,13.0,.,13.0,.,9.2,.,1,0,4080.0,2.8,0.0,30000,Pass,Green,1.4,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,155,17.7,155,17.7,SE Continent US,02/24/2021,02/24/2021,11:43:13,12:31:55,.
341680,SES11-V-PRE-341680.spop,SES11-V-POST-341680.spop, 1.67,SES11,Tr 21,1040.5,Vertical,DVB-S QPSK,R3/4,5.6,8.8,12.5,15.7,12.5,15.7,11.1,14.3,1,1,4109.5,2.79,2.77,7136,Pass,Green,3.4,Pass,Green,7.3,3.2,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,155,17.7,155,17.7,SE Continent US,02/24/2021,02/24/2021,11:43:13,12:31:55,SLF
341680,SES11-V-PRE-341680.spop,SES11-V-POST-341680.spop, 1.67,SES11,Tr A8E1,1028.476,Vertical,DVB-S2 QPSK,R3/4,10.1,8.9,14.3,13.1,14.3,13.1,12.6,11.4,1,1,4121.52,2.83,2.81,2400,Pass,Green,7.9,Pass,Green,7.4,-1.2,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,155,17.7,155,17.7,SE Continent US,02/24/2021,02/24/2021,11:43:13,12:31:55,ModCod
341680,SES11-V-PRE-341680.spop,SES11-V-POST-341680.spop, 1.67,SES11,Tr H9D1,1024.316,Vertical,DVB-S QPSK,R3/4,5.9,6.2,12.8,13.1,12.8,13.1,11.4,11.7,1,1,4125.68,2.81,2.79,2894,Pass,Green,3.7,Pass,Green,4.7,0.3,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,155,17.7,155,17.7,SE Continent US,02/24/2021,02/24/2021,11:43:13,12:31:55,ModCod
341680,SES11-V-PRE-341680.spop,SES11-V-POST-341680.spop, 1.67,SES11,Tr B7F1,1017.5,Vertical,DVB-S QPSK,R3/4,4.3,4.8,11.2,11.7,11.2,11.7,9.8,10.3,1,1,4132.5,2.79,2.77,5000,Pass,Green,2.1,Pass,Green,3.3,0.5,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,155,17.7,155,17.7,SE Continent US,02/24/2021,02/24/2021,11:43:13,12:31:55,ModCod
348136,SES11-V-PRE-348136.spop,SES11-V-POST-348136.spop, 1.67,SES11,Tr B7C1,1106.992,Vertical,DVB-S QPSK,.,.,3.7,.,10.6,.,10.6,.,9.2,0,1,4043.01,0.0,-0.04,10128,.,.,.,Pass,Green,2.2,.,LO=5.15 3.6-4.2,Generic C Band,H/V Sngl Pol LN,105,2.7,200,17.5,NE Continent US,02/24/2021,02/24/2021,11:14:16,12:00:02,ModCod
348136,SES11-V-PRE-348136.spop,SES11-V-POST-348136.spop, 1.67,SES11,Tr 19,1070.0,Vertical,DVB-S2 8PSK,R5/6,3.6,0.9,13.0,10.3,13.0,10.3,9.2,6.5,1,1,4080.0,-0.02,-0.03,30000,Pass,Green,1.4,Fail,Red,-0.6,-2.7,LO=5.15 3.6-4.2,Generic C Band,H/V Sngl Pol LN,200,17.5,200,17.5,NE Continent US,02/24/2021,02/24/2021,11:14:16,12:00:02,SLF
348136,SES11-V-PRE-348136.spop,SES11-V-POST-348136.spop, 1.67,SES11,Tr 21,1040.5,Vertical,DVB-S QPSK,R3/4,3.1,1.2,10.0,8.1,10.0,8.1,8.6,6.7,1,1,4109.5,-0.05,-0.05,7136,Pass,Green,0.9,Fail,Red,-0.3,-1.9,LO=5.15 3.6-4.2,Generic C Band,H/V Sngl Pol LN,200,17.5,200,17.5,NE Continent US,02/24/2021,02/24/2021,11:14:16,12:00:02,SLF
348136,SES11-V-PRE-348136.spop,SES11-V-POST-348136.spop, 1.67,SES11,Tr A8E1,1028.476,Vertical,DVB-S2 QPSK,R3/4,8.8,5.2,13.0,9.4,13.0,9.4,11.3,7.7,1,1,4121.52,-0.01,-0.01,2400,Pass,Green,6.6,Pass,Green,3.7,-3.6,LO=5.15 3.6-4.2,Generic C Band,H/V Sngl Pol LN,200,17.5,200,17.5,NE Continent US,02/24/2021,02/24/2021,11:14:16,12:00:02,ModCod
348136,SES11-V-PRE-348136.spop,SES11-V-POST-348136.spop, 1.67,SES11,Tr H9D1,1024.316,Vertical,DVB-S QPSK,R3/4,3.0,0.9,9.9,7.8,9.9,7.8,8.5,6.4,1,1,4125.68,-0.03,-0.02,2894,Pass,Green,0.8,Fail,Red,-0.6,-2.1,LO=5.15 3.6-4.2,Generic C Band,H/V Sngl Pol LN,200,17.5,200,17.5,NE Continent US,02/24/2021,02/24/2021,11:14:16,12:00:02,ModCod
348136,SES11-V-PRE-348136.spop,SES11-V-POST-348136.spop, 1.67,SES11,Tr B7F1,1017.5,Vertical,DVB-S QPSK,R3/4,1.3,-0.7,8.2,6.2,8.2,6.2,6.8,4.8,1,1,4132.5,-0.05,-0.05,5000,Fail,Red,-0.9,Fail,Red,-2.2,-2.0,LO=5.15 3.6-4.2,Generic C Band,H/V Sngl Pol LN,200,17.5,200,17.5,NE Continent US,02/24/2021,02/24/2021,11:14:16,12:00:02,ModCod
348136,SES11-V-PRE-348136.spop,SES11-V-POST-348136.spop, 1.67,SES11,Tr A8A1,1442.476,Vertical,DVB-S QPSK,.,.,.,.,.,.,.,.,.,0,0,3707.52,0.0,0.0,3334,.,.,.,.,.,.,.,LO=5.15 3.6-4.2,Generic C Band,H/V Sngl Pol LN,200,17.5,200,17.5,NE Continent US,02/24/2021,02/24/2021,11:14:16,12:00:02,.
348136,SES11-V-PRE-348136.spop,SES11-V-POST-348136.spop, 1.67,SES11,Tr 5,1350.056,Vertical,DVB-S2 8PSK,R5/6,1.1,.,10.5,.,10.5,.,6.7,.,1,0,3799.94,-0.08,0.0,30000,Fail,Red,-1.1,.,.,.,.,LO=5.15 3.6-4.2,Generic C Band,H/V Sngl Pol LN,200,17.5,200,17.5,NE Continent US,02/24/2021,02/24/2021,11:14:16,12:00:02,.
348136,SES11-V-PRE-348136.spop,SES11-V-POST-348136.spop, 1.67,SES11,Tr 7,1310.0,Vertical,DVB-S2 8PSK,R5/6,3.6,.,13.0,.,13.0,.,9.2,.,1,0,3840.0,-0.04,0.0,30000,Pass,Green,1.4,.,.,.,.,LO=5.15 3.6-4.2,Generic C Band,H/V Sngl Pol LN,200,17.5,200,17.5,NE Continent US,02/24/2021,02/24/2021,11:14:16,12:00:02,.
348136,SES11-V-PRE-348136.spop,SES11-V-POST-348136.spop, 1.67,SES11,Tr 9,1270.0,Vertical,DVB-S2 8PSK,R5/6,2.5,.,11.9,.,11.9,.,8.1,.,1,0,3880.0,-0.04,0.0,30000,Pass,Green,0.3,.,.,.,.,LO=5.15 3.6-4.2,Generic C Band,H/V Sngl Pol LN,200,17.5,200,17.5,NE Continent US,02/24/2021,02/24/2021,11:14:16,12:00:02,.
348136,SES11-V-PRE-348136.spop,SES11-V-POST-348136.spop, 1.67,SES11,Tr 11,1230.0,Vertical,DVB-S2 8PSK,R5/6,3.5,.,12.9,.,12.9,.,9.0,.,1,0,3920.0,-0.03,0.0,30000,Pass,Green,1.3,.,.,.,.,LO=5.15 3.6-4.2,Generic C Band,H/V Sngl Pol LN,200,17.5,200,17.5,NE Continent US,02/24/2021,02/24/2021,11:14:16,12:00:02,.
348136,SES11-V-PRE-348136.spop,SES11-V-POST-348136.spop, 1.67,SES11,Tr 13,1190.0,Vertical,DVB-S2 8PSK,R5/6,5.4,.,14.8,.,14.8,.,10.9,.,1,0,3960.0,-0.03,0.0,30000,Pass,Green,3.2,.,.,.,.,LO=5.15 3.6-4.2,Generic C Band,H/V Sngl Pol LN,200,17.5,200,17.5,NE Continent US,02/24/2021,02/24/2021,11:14:16,12:00:02,.
348136,SES11-V-PRE-348136.spop,SES11-V-POST-348136.spop, 1.67,SES11,Tr 15,1150.0,Vertical,DVB-S2 8PSK,R5/6,2.5,.,11.9,.,11.9,.,8.1,.,1,0,4000.0,-0.03,0.0,30000,Pass,Yellow,0.3,.,.,.,.,LO=5.15 3.6-4.2,Generic C Band,H/V Sngl Pol LN,200,17.5,200,17.5,NE Continent US,02/24/2021,02/24/2021,11:14:16,12:00:02,.
348136,SES11-V-PRE-348136.spop,SES11-V-POST-348136.spop, 1.67,SES11,Tr 17,1120.492,Vertical,DVB-S QPSK,R3/4,2.4,0.7,9.3,7.6,9.3,7.6,7.9,6.2,1,1,4029.51,0.45,0.46,9260,Pass,Yellow,0.2,Fail,Red,-0.8,-1.7,LO=5.15 3.6-4.2,Generic C Band,H/V Sngl Pol LN,200,17.5,200,17.5,NE Continent US,02/24/2021,02/24/2021,11:14:16,12:00:02,SLF
348136,.,SES11-V-POST-348136.spop, 1.67,SES11,Tr A8A1,1442.476,Vertical,DVB-S QPSK,.,.,.,.,.,.,.,.,.,.,0,3707.52,.,0.0,3334,.,.,.,.,.,.,.,LO=5.15 3.7-4.2,Generic C Band,H/V Sngl Pol LN,.,.,200,17.5,NE Continent US,.,02/24/2021,.,14:19:45,.
348136,.,SES11-V-POST-348136.spop, 1.67,SES11,Tr 5,1350.056,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,.,0,3799.94,.,0.0,30000,.,.,.,.,.,.,.,LO=5.15 3.7-4.2,Generic C Band,H/V Sngl Pol LN,.,.,200,17.5,NE Continent US,.,02/24/2021,.,14:19:45,.
348136,.,SES11-V-POST-348136.spop, 1.67,SES11,Tr 7,1310.0,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,.,0,3840.0,.,0.0,30000,.,.,.,.,.,.,.,LO=5.15 3.7-4.2,Generic C Band,H/V Sngl Pol LN,.,.,200,17.5,NE Continent US,.,02/24/2021,.,14:19:45,.
348136,.,SES11-V-POST-348136.spop, 1.67,SES11,Tr 9,1270.0,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,.,0,3880.0,.,0.0,30000,.,.,.,.,.,.,.,LO=5.15 3.7-4.2,Generic C Band,H/V Sngl Pol LN,.,.,200,17.5,NE Continent US,.,02/24/2021,.,14:19:45,.
348136,.,SES11-V-POST-348136.spop, 1.67,SES11,Tr 11,1230.0,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,.,0,3920.0,.,0.0,30000,.,.,.,.,.,.,.,LO=5.15 3.7-4.2,Generic C Band,H/V Sngl Pol LN,.,.,200,17.5,NE Continent US,.,02/24/2021,.,14:19:45,.
348136,.,SES11-V-POST-348136.spop, 1.67,SES11,Tr 13,1190.0,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,.,0,3960.0,.,0.0,30000,.,.,.,.,.,.,.,LO=5.15 3.7-4.2,Generic C Band,H/V Sngl Pol LN,.,.,200,17.5,NE Continent US,.,02/24/2021,.,14:19:45,.
348136,.,SES11-V-POST-348136.spop, 1.67,SES11,Tr 15,1150.0,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,.,0,4000.0,.,0.0,30000,.,.,.,.,.,.,.,LO=5.15 3.7-4.2,Generic C Band,H/V Sngl Pol LN,.,.,200,17.5,NE Continent US,.,02/24/2021,.,14:19:45,.
348136,.,SES11-V-POST-348136.spop, 1.67,SES11,Tr 17,1120.492,Vertical,DVB-S QPSK,R3/4,.,2.0,.,8.9,.,8.9,.,7.5,.,1,4029.51,.,0.45,9260,.,.,.,.,.,0.5,.,LO=5.15 3.7-4.2,Generic C Band,H/V Sngl Pol LN,.,.,200,17.5,NE Continent US,.,02/24/2021,.,14:19:45,SLF
348136,.,SES11-V-POST-348136.spop, 1.67,SES11,Tr B7C1,1106.992,Vertical,DVB-S QPSK,R3/4,.,4.2,.,11.1,.,11.1,.,9.7,.,1,4043.01,.,-0.04,10128,.,.,.,Pass,Green,2.7,.,LO=5.15 3.7-4.2,Generic C Band,H/V Sngl Pol LN,.,.,200,17.5,NE Continent US,.,02/24/2021,.,14:19:45,ModCod
348136,.,SES11-V-POST-348136.spop, 1.67,SES11,Tr 19,1070.0,Vertical,DVB-S2 8PSK,R5/6,.,1.7,.,11.1,.,11.1,.,7.3,.,1,4080.0,.,-0.03,30000,.,.,.,Pass,Yellow,0.2,.,LO=5.15 3.7-4.2,Generic C Band,H/V Sngl Pol LN,.,.,200,17.5,NE Continent US,.,02/24/2021,.,14:19:45,SLF
348136,.,SES11-V-POST-348136.spop, 1.67,SES11,Tr 21,1040.5,Vertical,DVB-S QPSK,R3/4,.,2.7,.,9.6,.,9.6,.,8.2,.,1,4109.5,.,-0.05,7136,.,.,.,Pass,Green,1.2,.,LO=5.15 3.7-4.2,Generic C Band,H/V Sngl Pol LN,.,.,200,17.5,NE Continent US,.,02/24/2021,.,14:19:45,SLF
348136,.,SES11-V-POST-348136.spop, 1.67,SES11,Tr A8E1,1028.476,Vertical,DVB-S2 QPSK,R3/4,.,6.4,.,10.6,.,10.6,.,8.9,.,1,4121.52,.,-0.01,2400,.,.,.,Pass,Green,4.9,.,LO=5.15 3.7-4.2,Generic C Band,H/V Sngl Pol LN,.,.,200,17.5,NE Continent US,.,02/24/2021,.,14:19:45,ModCod
348136,.,SES11-V-POST-348136.spop, 1.67,SES11,Tr H9D1,1024.316,Vertical,DVB-S QPSK,R3/4,.,2.2,.,9.1,.,9.1,.,7.7,.,1,4125.68,.,-0.03,2894,.,.,.,Pass,Green,0.7,.,LO=5.15 3.7-4.2,Generic C Band,H/V Sngl Pol LN,.,.,200,17.5,NE Continent US,.,02/24/2021,.,14:19:45,ModCod
348136,.,SES11-V-POST-348136.spop, 1.67,SES11,Tr B7F1,1017.5,Vertical,DVB-S QPSK,R3/4,.,1.7,.,8.6,.,8.6,.,7.2,.,1,4132.5,.,-0.05,5000,.,.,.,Pass,Green,0.2,.,LO=5.15 3.7-4.2,Generic C Band,H/V Sngl Pol LN,.,.,200,17.5,NE Continent US,.,02/24/2021,.,14:19:45,ModCod
363773,SES11-V-PRE-363773.spop,SES11-V-POST-363773.spop, 1.66,SES11,Tr 13,1190.0,Vertical,DVB-S2 8PSK,R5/6,5.8,.,14.4,.,15.2,.,11.3,.,1,0,3960.0,-0.65,0.0,30000,Pass,Green,3.6,.,.,.,.,No Filter,Other Providers,SES,150,17.7,150,17.8,NE Continent US,02/08/2021,02/08/2021,12:13:27,12:56:40,.
363773,SES11-V-PRE-363773.spop,SES11-V-POST-363773.spop, 1.66,SES11,Tr 15,1150.0,Vertical,DVB-S2 8PSK,R5/6,5.9,.,14.5,.,15.3,.,11.5,.,1,0,4000.0,-0.64,0.0,30000,Pass,Green,3.7,.,.,.,.,No Filter,Other Providers,SES,150,17.7,150,17.8,NE Continent US,02/08/2021,02/08/2021,12:13:27,12:56:40,.
